Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
1,This,0.000,0.460,0.460,00:00.000,00:00.460,4
2,is,0.460,0.800,0.340,00:00.460,00:00.800,2
3,day,0.800,1.060,0.260,00:00.800,00:01.060,3
4,38,1.060,1.780,0.720,00:01.060,00:01.780,2
5,of,1.780,2.100,0.320,00:01.780,00:02.100,2
6,learning,2.100,2.380,0.280,00:02.100,00:02.380,8
7,National,2.380,2.980,0.600,00:02.380,00:02.980,8
8,Railway,2.980,3.560,0.580,00:02.980,00:03.560,7
9,System,3.560,4.000,0.440,00:03.560,00:04.000,6
10,in,4.000,4.300,0.300,00:04.000,00:04.300,2
11,Java,4.300,4.620,0.320,00:04.300,00:04.620,4
12,from,4.620,5.040,0.420,00:04.620,00:05.040,4
13,first,5.040,5.480,0.440,00:05.040,00:05.480,5
14,principles.,5.480,6.020,0.540,00:05.480,00:06.020,11
15,Last,6.760,7.220,0.460,00:06.760,00:07.220,4
16,"day,",7.220,7.600,0.380,00:07.220,00:07.600,4
17,we,7.820,7.900,0.080,00:07.820,00:07.900,2
18,learned,7.900,8.160,0.260,00:07.900,00:08.160,7
19,how,8.160,8.420,0.260,00:08.160,00:08.420,3
20,a,8.420,8.600,0.180,00:08.420,00:08.600,1
21,final,8.600,9.000,0.400,00:08.600,00:09.000,5
22,class,9.000,9.500,0.500,00:09.000,00:09.500,5
23,locks,9.500,9.900,0.400,00:09.500,00:09.900,5
24,a,9.900,10.220,0.320,00:09.900,00:10.220,1
25,blueprint,10.220,10.640,0.420,00:10.220,00:10.640,9
26,shut.,10.640,11.120,0.480,00:10.640,00:11.120,5
27,No,11.640,11.920,0.280,00:11.640,00:11.920,2
28,subclass,11.920,12.560,0.640,00:11.920,00:12.560,8
29,can,12.560,12.880,0.320,00:12.560,00:12.880,3
30,ever,12.880,13.280,0.400,00:12.880,00:13.280,4
31,inherit,13.280,13.720,0.440,00:13.280,00:13.720,7
32,from,13.720,14.040,0.320,00:13.720,00:14.040,4
33,it.,14.040,14.240,0.200,00:14.040,00:14.240,3
34,"Today,",14.720,15.040,0.320,00:14.720,00:15.040,6
35,we,15.380,15.680,0.300,00:15.380,00:15.680,2
36,learned,15.680,15.980,0.300,00:15.680,00:15.980,7
37,the,15.980,16.200,0.220,00:15.980,00:16.200,3
38,static,16.200,16.640,0.440,00:16.200,00:16.640,6
39,variable.,16.640,17.200,0.560,00:16.640,00:17.200,9
40,Every,17.980,18.640,0.660,00:17.980,00:18.640,5
41,train,18.640,18.980,0.340,00:18.640,00:18.980,5
42,object,18.980,19.420,0.440,00:18.980,00:19.420,6
43,has,19.420,19.760,0.340,00:19.420,00:19.760,3
44,its,19.760,19.980,0.220,00:19.760,00:19.980,3
45,own,19.980,20.320,0.340,00:19.980,00:20.320,3
46,passenger,20.320,20.800,0.480,00:20.320,00:20.800,9
47,"count,",20.800,21.140,0.340,00:20.800,00:21.140,6
48,its,21.460,21.620,0.160,00:21.460,00:21.620,3
49,own,21.620,21.780,0.160,00:21.620,00:21.780,3
50,"speed,",21.780,22.120,0.340,00:21.780,00:22.120,6
51,its,22.620,22.760,0.140,00:22.620,00:22.760,3
52,own,22.760,22.980,0.220,00:22.760,00:22.980,3
53,route.,22.980,23.260,0.280,00:22.980,00:23.260,6
54,Those,23.840,24.120,0.280,00:23.840,00:24.120,5
55,are,24.120,24.400,0.280,00:24.120,00:24.400,3
56,instance,24.400,24.880,0.480,00:24.400,00:24.880,8
57,variables,24.880,25.420,0.540,00:24.880,00:25.420,9
58,unique,25.420,26.120,0.700,00:25.420,00:26.120,6
59,per,26.120,26.540,0.420,00:26.120,00:26.540,3
60,object.,26.540,27.000,0.460,00:26.540,00:27.000,7
61,But,27.480,27.860,0.380,00:27.480,00:27.860,3
62,the,27.860,28.280,0.420,00:27.860,00:28.280,3
63,control,28.280,28.680,0.400,00:28.280,00:28.680,7
64,room,28.680,29.020,0.340,00:28.680,00:29.020,4
65,needs,29.020,29.340,0.320,00:29.020,00:29.340,5
66,one,29.340,29.680,0.340,00:29.340,00:29.680,3
67,number.,29.680,30.060,0.380,00:29.680,00:30.060,7
68,How,30.580,30.760,0.180,00:30.580,00:30.760,3
69,many,30.760,31.080,0.320,00:30.760,00:31.080,4
70,trains,31.080,31.480,0.400,00:31.080,00:31.480,6
71,are,31.480,31.780,0.300,00:31.480,00:31.780,3
72,currently,31.780,32.240,0.460,00:31.780,00:32.240,9
73,active,32.240,32.680,0.440,00:32.240,00:32.680,6
74,across,32.680,33.140,0.460,00:32.680,00:33.140,6
75,the,33.140,33.480,0.340,00:33.140,00:33.480,3
76,entire,33.480,33.940,0.460,00:33.480,00:33.940,6
77,network?,33.940,34.380,0.440,00:33.940,00:34.380,8
78,That,35.080,35.380,0.300,00:35.080,00:35.380,4
79,number,35.380,35.760,0.380,00:35.380,00:35.760,6
80,does,35.760,36.020,0.260,00:35.760,00:36.020,4
81,not,36.020,36.280,0.260,00:36.020,00:36.280,3
82,belong,36.280,36.620,0.340,00:36.280,00:36.620,6
83,to,36.620,36.960,0.340,00:36.620,00:36.960,2
84,any,36.960,37.260,0.300,00:36.960,00:37.260,3
85,single,37.260,37.860,0.600,00:37.260,00:37.860,6
86,train,37.860,38.160,0.300,00:37.860,00:38.160,5
87,object.,38.160,38.680,0.520,00:38.160,00:38.680,7
88,It,39.060,39.160,0.100,00:39.060,00:39.160,2
89,belongs,39.160,39.500,0.340,00:39.160,00:39.500,7
90,to,39.500,39.920,0.420,00:39.500,00:39.920,2
91,the,39.920,40.040,0.120,00:39.920,00:40.040,3
92,train,40.040,40.400,0.360,00:40.040,00:40.400,5
93,class,40.400,40.780,0.380,00:40.400,00:40.780,5
94,itself.,40.780,41.360,0.580,00:40.780,00:41.360,7
95,Train,42.860,43.120,0.260,00:42.860,00:43.120,5
96,.total,43.120,44.060,0.940,00:43.120,00:44.060,6
97,active,44.060,44.500,0.440,00:44.060,00:44.500,6
98,trains,44.500,44.920,0.420,00:44.500,00:44.920,6
99,is,44.920,45.480,0.560,00:44.920,00:45.480,2
100,declared,45.480,45.980,0.500,00:45.480,00:45.980,8
101,as,45.980,46.260,0.280,00:45.980,00:46.260,2
102,static,46.260,46.700,0.440,00:46.260,00:46.700,6
103,int.,46.700,47.180,0.480,00:46.700,00:47.180,4
104,Every,48.000,48.380,0.380,00:48.000,00:48.380,5
105,time,48.380,48.660,0.280,00:48.380,00:48.660,4
106,a,48.660,48.880,0.220,00:48.660,00:48.880,1
107,new,48.880,49.100,0.220,00:48.880,00:49.100,3
108,train,49.100,49.380,0.280,00:49.100,00:49.380,5
109,object,49.380,49.780,0.400,00:49.380,00:49.780,6
110,is,49.780,50.000,0.220,00:49.780,00:50.000,2
111,"created,",50.000,50.460,0.460,00:50.000,00:50.460,8
112,this,50.900,51.040,0.140,00:50.900,00:51.040,4
113,counter,51.040,51.440,0.400,00:51.040,00:51.440,7
114,increments.,51.440,52.060,0.620,00:51.440,00:52.060,11
115,Every,52.600,52.880,0.280,00:52.600,00:52.880,5
116,time,52.880,53.120,0.240,00:52.880,00:53.120,4
117,a,53.120,53.280,0.160,00:53.120,00:53.280,1
118,train,53.280,53.460,0.180,00:53.280,00:53.460,5
119,is,53.460,53.680,0.220,00:53.460,00:53.680,2
120,"retired,",53.680,54.120,0.440,00:53.680,00:54.120,8
121,it,54.460,54.580,0.120,00:54.460,00:54.580,2
122,decraments.,54.580,55.240,0.660,00:54.580,00:55.240,11
123,No,55.760,56.080,0.320,00:55.760,00:56.080,2
124,matter,56.080,56.300,0.220,00:56.080,00:56.300,6
125,how,56.300,56.640,0.340,00:56.300,00:56.640,3
126,many,56.640,56.960,0.320,00:56.640,00:56.960,4
127,train,56.960,57.220,0.260,00:56.960,00:57.220,5
128,instances,57.220,57.800,0.580,00:57.220,00:57.800,9
129,"exist,",57.800,58.300,0.500,00:57.800,00:58.300,6
130,there,58.800,58.880,0.080,00:58.800,00:58.880,5
131,is,58.880,59.040,0.160,00:58.880,00:59.040,2
132,only,59.040,59.320,0.280,00:59.040,00:59.320,4
133,one,59.320,59.700,0.380,00:59.320,00:59.700,3
134,copy,59.700,60.120,0.420,00:59.700,01:00.120,4
135,of,60.120,60.320,0.200,01:00.120,01:00.320,2
136,this,60.320,60.560,0.240,01:00.320,01:00.560,4
137,"variable,",60.560,61.000,0.440,01:00.560,01:01.000,9
138,shared,61.440,61.760,0.320,01:01.440,01:01.760,6
139,across,61.760,62.100,0.340,01:01.760,01:02.100,6
140,all,62.100,62.480,0.380,01:02.100,01:02.480,3
141,of,62.480,62.620,0.140,01:02.480,01:02.620,2
142,them.,62.620,62.820,0.200,01:02.620,01:02.820,5
143,Instance,63.580,64.080,0.500,01:03.580,01:04.080,8
144,variables,64.080,64.480,0.400,01:04.080,01:04.480,9
145,live,64.480,64.960,0.480,01:04.480,01:04.960,4
146,inside,64.960,65.580,0.620,01:04.960,01:05.580,6
147,each,65.580,65.960,0.380,01:05.580,01:05.960,4
148,object.,65.960,66.420,0.460,01:05.960,01:06.420,7
149,Static,66.880,67.320,0.440,01:06.880,01:07.320,6
150,variables,67.320,67.840,0.520,01:07.320,01:07.840,9
151,live,67.840,68.280,0.440,01:07.840,01:08.280,4
152,inside,68.280,68.820,0.540,01:08.280,01:08.820,6
153,the,68.820,69.040,0.220,01:08.820,01:09.040,3
