Word Index,Word,Start Time (s),End Time (s),Duration (s),Start Timestamp,End Timestamp,Character Count
1,This,0.000,0.480,0.480,00:00.000,00:00.480,4
2,is,0.480,0.860,0.380,00:00.480,00:00.860,2
3,day,0.860,1.140,0.280,00:00.860,00:01.140,3
4,34,1.140,1.820,0.680,00:01.140,00:01.820,2
5,of,1.820,2.200,0.380,00:01.820,00:02.200,2
6,learning,2.200,2.480,0.280,00:02.200,00:02.480,8
7,Java,2.480,2.900,0.420,00:02.480,00:02.900,4
8,from,2.900,3.320,0.420,00:02.900,00:03.320,4
9,first,3.320,3.660,0.340,00:03.320,00:03.660,5
10,principles.,3.660,4.360,0.700,00:03.660,00:04.360,11
11,Last,5.180,5.540,0.360,00:05.180,00:05.540,4
12,"day,",5.540,5.920,0.380,00:05.540,00:05.920,4
13,we,6.200,6.420,0.220,00:06.200,00:06.420,2
14,learned,6.420,6.680,0.260,00:06.420,00:06.680,7
15,how,6.680,6.980,0.300,00:06.680,00:06.980,3
16,AT,6.980,7.280,0.300,00:06.980,00:07.280,2
17,override,7.280,7.800,0.520,00:07.280,00:07.800,8
18,makes,7.800,8.300,0.500,00:07.800,00:08.300,5
19,the,8.300,8.540,0.240,00:08.300,00:08.540,3
20,compiler,8.540,8.940,0.400,00:08.540,00:08.940,8
21,verify,8.940,9.660,0.720,00:08.940,00:09.660,6
22,that,9.660,10.000,0.340,00:09.660,00:10.000,4
23,a,10.000,10.120,0.120,00:10.000,00:10.120,1
24,method,10.120,10.480,0.360,00:10.120,00:10.480,6
25,override,10.480,11.020,0.540,00:10.480,00:11.020,8
26,is,11.020,11.420,0.400,00:11.020,00:11.420,2
27,genuine.,11.420,11.880,0.460,00:11.420,00:11.880,8
28,"Today,",12.680,13.100,0.420,00:12.680,00:13.100,6
29,we,13.480,13.760,0.280,00:13.480,00:13.760,2
30,are,13.760,13.880,0.120,00:13.760,00:13.880,3
31,looking,13.880,14.180,0.300,00:13.880,00:14.180,7
32,at,14.180,14.420,0.240,00:14.180,00:14.420,2
33,covariant,14.420,15.380,0.960,00:14.420,00:15.380,9
34,return,15.380,15.700,0.320,00:15.380,00:15.700,6
35,type.,15.700,16.200,0.500,00:15.700,00:16.200,5
36,The,16.740,17.220,0.480,00:16.740,00:17.220,3
37,base,17.220,17.600,0.380,00:17.220,00:17.600,4
38,train,17.600,18.140,0.540,00:17.600,00:18.140,5
39,class,18.140,18.560,0.420,00:18.140,00:18.560,5
40,has,18.560,19.100,0.540,00:18.560,00:19.100,3
41,a,19.100,19.260,0.160,00:19.100,00:19.260,1
42,method,19.260,19.640,0.380,00:19.260,00:19.640,6
